"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","political","politicalOther","covidEmployment","feedback"
"d94R9VxIOVsPlFGQ0_Hcvh64B0W1_Y_-SqQx8efYe0AtuV6MiD6Q7OIp9KRavRLn","2021-11-04 03:58:47","2021-11-04 04:03:02","2021-11-04 04:03:03","","3751","phev","bev","not_sure","3","Gasoline","","driveway","","1","maybe","maybe","1976","female","","white","","college_some","employed_over40","detached","","own","","4","conservative","","no",""
"Fq5jmw3ZsJ9RAyE9wVTx9LJgRDzLGU1wTZG7HitHIWn8tR2qKXg927JWXbjcbUWg","2021-11-04 04:06:57","2021-11-04 04:09:35","2021-11-04 04:09:35","","6710","hev, phev","hev, phev, bev","5000","1","Gasoline","","driveway","","2","probablyYes","probablyYes","1949","male","","white","","college_some","retired","mobile","","own","","2","moderate","","no",""
"fEUBEnFILU9nelm-Def4k3fAD0YJwf5l7f-LoR409f8d7W5QHW-n2kHiPb5fsFu8","2021-11-04 04:07:26","2021-11-04 04:10:15","2021-11-04 04:10:15","","4166","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1947","male","","white","","degree_bs","retired","detached","","own","","1","moderate","","no",""
"Co9l2q7JmYuG8cL8kyXFITwRHw5F_z70EXGWRyfmSq6nbtbOnQ8nUbvI5P9KYYmH","2021-11-04 04:25:11","2021-11-04 04:28:13","2021-11-04 04:28:13","","2982","hev","hev, phev, bev","not_sure","2","Gasoline","","","two car garage","2","maybe","probablyNot","1949","female","","white","","degree_bs","retired","detached","","own","","2","very_conservative","","no",""
"wu8OPZ6qTfP7NdcZPajqgN7YVGf0AQ2bR3nDzgl0MoCn6adpm0xx0ouI593GqP-2","2021-11-04 04:28:04","2021-11-04 04:30:26","2021-11-04 04:30:26","","7605","bev","hev, phev","not_sure","0","","","driveway, shared_lot","","2","maybe","maybe","1982","male","","white","","hs","disabled","apartment","","rent","","1","very_conservative","","no",""
"jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS","2021-11-04 05:36:42","2021-11-04 05:38:32","2021-11-04 05:38:32","","119","phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1978","female","","white","","college_some","employed_over40","detached","","own","","3","conservative","","no","Na"
"QG-oGTomkGJN_W6-T0iTwvViJwAcR9CtrLPomjk6Dr8rLIsry8n2wy3_3pDyjvqP","2021-11-04 06:02:16","2021-11-04 06:04:12","2021-11-04 06:04:12","","5954","hev","phev, bev","not_sure","2","Gasoline","","driveway","","3","probablyYes","maybe","1965","female","","white","","college_some","retired","detached","","own","","3","moderate","","no",""
"hBfv3Co0BwDXpdFn3vpi2Dn7yZPQelwCH1yieOw3LQBQqi5eJrjN7ecOu9kkv7T3","2021-11-04 06:34:31","2021-11-04 06:36:34","2021-11-04 06:36:34","","3066","hev, phev","hev, phev, bev","not_sure","0","","","shared_lot","","2","definitelyNot","definitelyNot","1970","female","","white","","college_some","disabled","apartment","","rent","","1","liberal","","yes",""
"4HyDGdPbrbptlRCgGyMtCmSXEnoGdjHg0YjW41CWg9kPX0IO9nic1Zgrj7cqgqy2","2021-11-04 06:40:57","2021-11-04 06:46:44","2021-11-04 06:46:44","","8753","hev, phev","phev, bev","not_sure","3","Gasoline","","street, driveway, SFH","","2","probablyNot","definitelyYes","1941","male","","white","","college_some","retired","detached","","own","","1","very_conservative","","no","Well worded, no ambiguous questions which seem to be the norm for the surveys I take."
"_Z1Ojd6xOpPQoDfFmnE2h8eQzGTJ6y4J1JV6j2wxYM3BeSWLRdZckoJ-KgqxSL17","2021-11-04 07:05:51","2021-11-04 07:08:33","2021-11-04 07:08:33","","2673","hev","phev","7500","2","Gasoline","","SFH","","2","maybe","maybe","1949","female","","white","","degree_associate","retired","detached","","own","","2","conservative","","no","nothing"
"2YUahVCTFhc5UotyliTWdWj9Pz1Sf4j9LnOd0vlReymSdbvrJpQJGOAGl7SIFzA5","2021-11-04 07:23:25","2021-11-04 07:26:05","2021-11-04 07:26:05","","2901","hev","phev, bev","not_sure","1","Gasoline","","shared_lot","","2","probablyYes","definitelyNot","1950","male","","white","","degree_associate","retired","apartment","","rent","","1","moderate","","no","None"
"sKsB7UwlLBxI7XoJL2QtMdWjtiTgt5hzPhasY-GXPl2-SddIMEiYdYnAIZcOlZ2Q","2021-11-04 09:42:19","2021-11-04 09:44:16","2021-11-04 09:44:16","","5294","","hev, phev, bev","2500","1","Gasoline","","shared_lot","","3","definitelyYes","definitelyYes","1989","female","","black","","hs","employed_under40","apartment","","rent","","2","moderate","","no",""
"4Hctztrgn8LfjAtufQgXzBhCpjUGzaEQAI255rYb4XgsSDoICaPbO10IaQ_uDjhv","2021-11-04 10:34:07","2021-11-04 10:36:08","2021-11-04 10:36:08","","8068","hev","hev, phev, bev","not_sure","1","Gasoline","","street","","2","maybe","definitelyNot","1943","female","","white","","college_some","not_employed_yes_looking","condo","","own","","1","very_conservative","","no",""
"L8hyJgjVzAJpeWkEMbBB309w8vPTZJdJT74NVV5L9yGWlpUnBIPBzSnvohANtIqG","2021-11-04 11:00:19","2021-11-04 11:03:41","2021-11-04 11:03:41","","6550","hev, phev","phev, bev","not_sure","1","Hybrid","","driveway","","1","maybe","maybe","1937","female","","white","","vocational","retired","detached","","own","","1","moderate","","no","NO COMMENT"
"tuGxHREsHDoT7Q4thR76dOnxjpp2MUXd9UI827UmNli6-CMcVhtHdBrk7P1WAzz6","2021-11-04 11:54:40","2021-11-04 11:57:08","2021-11-04 11:57:08","","8635","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1952","male","","white","","college_some","retired","detached","","own","","1","moderate","","no",":)"
"Q3b6nYM119r6c5Lz_g0H5e0DKHuVtNPfEgF9cfWS-Sx70QcRTNFsRpnH0-ncDIO7","2021-11-04 12:37:05","2021-11-04 12:39:30","2021-11-04 12:39:30","","2648","hev","phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","3","definitelyNot","probablyNot","1948","female","","white","","college_some","retired","townhome","","own","","1","moderate","","no",""
"5NcTdy_BwfqLma8FepqtQq84mBeIEsyGrhDJtSRPikMrJpubGhKKXpHEswqGBvkg","2021-11-04 13:00:08","2021-11-04 13:02:18","2021-11-04 13:02:18","","5725","hev","hev, phev, bev","not_sure","1","Gasoline","","shared_lot","","3","definitelyNot","definitelyNot","1943","female","","white","","college_some","not_employed_not_looking","condo","","own","","2","moderate","","no",""
"FSfE-MYVUH6B6YNju-mCV58e4toQgec8dYi7tm70-cuDtFkiQj2FcvKxZ0d9S-q4","2021-11-04 13:28:11","2021-11-04 13:31:14","2021-11-04 13:31:14","","1027","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1956","female","","white","","college_some","not_employed_not_looking","detached","","rent","","2","moderate","","no",""
"L-DxlKpknmvzAhW_PMxh5Mtxgf5APDvuiOksnD79X0DEXV7-g8boLBgNjyNEv08B","2021-11-04 13:38:04","2021-11-04 13:39:39","2021-11-04 13:39:39","","856","hev","phev","7500","1","Gasoline","","shared_lot","","2","probablyNot","probablyNot","1953","male","","white","","degree_bs","retired","condo","","rent","","1","conservative","","no",""
"rOcSJqWNKm_OdCrKwHc_TsCMHvq9SjohxVisEZRnl4jt4G5YkLFwuQ13dyzlpSSA","2021-11-04 14:18:42","2021-11-04 14:20:20","2021-11-04 14:20:20","","2475","hev","phev","7500","1","Gasoline","","driveway","","2","maybe","probablyNot","1962","female","","white","","degree_associate","employed_under40","apartment","","rent","","1","moderate","","no","No"
"IiC4IE5YWLMNj0_OjnEK6uS3Iqlt21OMoliH5OBlCT5JIz9V65_7s3pMytIaeGSW","2021-11-04 15:42:34","2021-11-04 15:44:19","2021-11-04 15:44:19","","7583","hev","hev, phev, bev","5000","2","Gasoline","","driveway, SFH","","3","definitelyYes","definitelyYes","1995","male","","native","","hs","employed_over40","detached","","own","","2","moderate","","no","Nope"
"dcoqbvrAH0WsPqeVJM50czjTuXRHb2JQvMlvDS7fZ1dKoz7hEcGts9ZslTD4MwLQ","2021-11-04 16:22:19","2021-11-04 16:23:29","2021-11-04 16:23:29","","6839","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway","","1","maybe","maybe","1986","female","","white","","college_some","not_employed_yes_looking","detached","","rent","","3","moderate","","no",""
"AcmXl54npCl8_r5oXOquS5hg6A-mkGQWklTxAxQJO-lfJaCmoN5lw00GNebM51Yb","2021-11-04 17:51:14","2021-11-04 17:54:03","2021-11-04 17:54:03","","2808","hev","","not_sure","1","Gasoline","","SFH","","2","maybe","maybe","1955","female","","white","","college_some","retired","detached","","own","","1","moderate","","no","I enjoyed seeing different options for rebates."
"4CXESrQ2lm42ZC_1W-As1JEPwbtYi9_O2dEX5YqFdBsFl6TvH5X9SiZYFHFLuHeB","2021-11-04 20:43:32","2021-11-04 20:45:03","2021-11-04 20:45:03","","7180","hev","phev, bev","2500","2","Gasoline","","shared_lot","","2","probablyYes","probablyYes","1992","female","","white","","college_some","employed_under40","townhome","","rent","","3","prefer_not_say","","no",""
"vGtreMUWfgZD7ldx_0Ha-PU71zM7YngiQ1FX_lBiSbr_8saSid6g_YrYJTnnb3ls","2021-11-04 20:55:38","2021-11-04 20:59:23","2021-11-04 20:59:23","","4905","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","maybe","maybe","1951","female","","white","","degree_bs","retired","townhome","","own","","1","liberal","","yes",""
"JEgvck1MuOHx8QIkQjx8GdFpNe7gHOkYpnd-0VH-VJ59IQcDEO8KYOxqJmMd98xL","2021-11-04 21:25:58","2021-11-04 21:27:46","2021-11-04 21:27:46","","2696","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","probablyNot","1952","male","","white","","hs","retired","townhome","","own","","1","liberal","","no",""
"3XbzCIWlahB21C6eriG1-Z3HCTS8_eww6McA6x_BfAzcqjXVAKwWv89ECRljFAlD","2021-11-04 22:03:17","2021-11-04 22:05:18","2021-11-04 22:05:18","","1529","hev, phev","bev","5000","1","Gasoline","","shared_lot","","2","maybe","maybe","1952","female","","white","","degree_associate","retired","apartment","","rent","","1","conservative","","no",""
"oQsOSAyfsi4VOLCtVVDbz3AzAKsthQsmfiaYX1fDEfCA5RGDwV6HmALilGKgEJC7","2021-11-04 22:24:42","2021-11-04 22:26:41","2021-11-04 22:26:41","","6735","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","definitelyNot","1948","male","","white","","degree_bs","retired","detached","","own","","4","moderate","","no",""
"F0eZF-gfLVbCOOhUeI5mKmFe9MiJKNEsmJeg_3tEfmR3M8mh-hZGpmTJSd4hWKC4","2021-11-04 22:28:41","2021-11-04 22:30:07","2021-11-04 22:30:07","","1037","","hev","1000","1","Gasoline","","driveway, SFH","","2","probablyYes","probablyYes","1953","female","","white","","degree_bs","retired","detached","","own","","3","moderate","","no",""
"oKfYV_rcuS3DfpkKu-WIHog9in2Fx-w06QzYBFe3P5zLDUJJT0aXoLYhj5y9CtGw","2021-11-04 23:51:04","2021-11-04 23:54:06","2021-11-04 23:54:06","","914","hev, phev","bev","not_sure","1","Gasoline","","SFH","","1","maybe","maybe","1953","female","","white","","degree_ms","retired","condo","","own","","2","conservative","","no",""
"_AnhhNA4LnjyjuI9K4IkT8Ptn_dGGRW_BU6E694n-tAynSrOC09Fp1I8D8MtO4gt","2021-11-05 00:27:33","2021-11-05 00:34:51","2021-11-05 00:34:51","","5895","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","definitelyNot","definitelyNot","1949","male","","white","","degree_md","retired","detached","","own","","2","very_conservative","","no",""
"ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX","2021-11-05 00:37:25","2021-11-05 00:40:39","2021-11-05 00:40:39","","4022","hev","hev","2500","1","Gasoline","","driveway, SFH","","2","definitelyNot","definitelyNot","1952","male","","white","","degree_ms","retired","detached","","own","","1","conservative","","no",""
"5Rc8S8jcCpUq5HMpxOBZqEIbCK-iX_ZxKaJPSoMqW7KVAudgYZX7R-BKSEKpRrjL","2021-11-05 00:38:01","2021-11-05 00:40:39","2021-11-05 00:40:39","","2743","hev","phev","not_sure","1","Gasoline","","SFH","","3","probablyYes","maybe","1956","female","","black, white, hispanic","","degree_ms","retired","detached","","own","","4","very_liberal","","yes","I would like more information about electric SUV .  "
"n_60hO8drfUeDM__VqWN1t19_Z9c4Ox6ndAsO3XjRb9ozmfp-PJuIop0V1cYigyy","2021-11-05 00:48:40","2021-11-05 00:51:17","2021-11-05 00:51:17","","326","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","probablyNot","1981","female","","white","","college_some","disabled","detached","","rent","","3","very_liberal","","no",""
"ceU4vRAXObTLMEIz7cZUGo4dKwRDFj_2E2eZ5jj6dAQZN2bAYASFhMjH4-0DMGQW","2021-11-05 00:52:40","2021-11-05 00:54:38","2021-11-05 00:54:38","","5284","hev","phev","not_sure","1","Gasoline","","SFH","","3","maybe","maybe","1959","female","","white","","hs","retired","townhome","","rent","","2","moderate","","yes",""
"3IbxEQCgF_chO6DXKAusknrN-5ZiQKqEOGyX6E5nkNUUBrRqrf3zgnpgn0RoVoNk","2021-11-05 00:53:24","2021-11-05 00:56:22","2021-11-05 00:56:22","","8836","hev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","3","definitelyNot","definitelyNot","1946","female","","black","","degree_bs","retired","detached","","own","","1","liberal","","no","none"
"MxYnhAGGEkaW12XorXzowb5Fz4FG4tFKYALqQe-k3m1c7vkVad-x1kRV_82exY8D","2021-11-05 00:56:57","2021-11-05 00:58:47","2021-11-05 00:58:47","","4768","hev, phev","hev, bev","not_sure","1","Gasoline","","driveway","","2","probablyNot","probablyNot","1955","female","","white","","degree_associate","not_employed_not_looking","mobile","","own","","2","prefer_not_say","","no",""
"FUpwdU5lL4mQTpaulzOuQx89cbio5CHmcYp6KLu0sWfqT7wxKz7hgXY_I-i3YK9u","2021-11-05 01:01:28","2021-11-05 01:03:30","2021-11-05 01:03:30","","5977","hev","hev","not_sure","1","","","street","","3","maybe","probablyNot","1954","female","","white","","college_some","retired","detached","","own","","1","moderate","","no",""
"9oEYwALvli_D6ecFRZFpyuWkMEHRe-4OSnW0AT-VC3xP-nRSu60-rLbqiidGLQdt","2021-11-05 01:07:35","2021-11-05 01:09:44","2021-11-05 01:09:44","","4556","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway","","2","probablyYes","definitelyNot","1952","female","","white","","hs","retired","townhome","","own","","1","moderate","","no",""
"PzES56q7CKFpGvLzllVenVRqRi7yMlNJWO6HQj5DmU36fihWd96VclvXZ4Y8DDuy","2021-11-05 01:07:46","2021-11-05 01:09:47","2021-11-05 01:09:47","","9301","phev","hev, phev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1954","female","","white","","hs","disabled","apartment","","rent","","2","prefer_not_say","","no",""
"59ZxRieN1J5nqmawUVBxepIVKpootL0u8-Rv3CpuQGNyC_5MvTFQ9UH-00TeAZLX","2021-11-05 01:12:09","2021-11-05 01:14:49","2021-11-05 01:14:49","","1011","hev","phev","not_sure","2","Gasoline","","driveway","","2","maybe","maybe","1969","female","","white","","hs","disabled","detached","","own","","2","conservative","","no",""
"RX-N34KsJHiHGkbZrFgGg23K-1YJNESjYzRY7QPcaFdUQfLFU_eEjz6OVFIkjN9s","2021-11-05 01:14:28","2021-11-05 01:18:50","2021-11-05 01:18:50","","3258","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","probablyNot","probablyNot","1966","female","","white","","degree_associate","disabled","detached","","own","","1","very_liberal","","no","It would be nice to have drawings to give away some of these vehicles every so often"
"wiyhpPOBad_rzCNXMsHes8EdlOCfIKe_BRvfd9trY-oenB6goVYj5p7ECzlkAUXa","2021-11-05 01:28:16","2021-11-05 01:30:13","2021-11-05 01:30:13","","6715","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1944","female","","white","","degree_ms","retired","townhome","","rent","","1","liberal","","no",""
"hlcW8nGhZM3pUJ19hRFQYSQQLVOwI9E0zD5393mY_iT72txFWU-4eyOaIdcOE1Ua","2021-11-05 01:29:34","2021-11-05 01:30:20","2021-11-05 01:30:20","","8607","bev","bev","2500","1","Hybrid","","SFH","","2","maybe","probablyNot","1999","male","","hispanic","","hs","not_employed_not_looking","condo","","own","","3","conservative","","no",""
"nQ1C_4DEVar6rOHFgAIz2nXeeAWbsj35pMnpJ9xEqjpAw737NQZYXhmfNFhNebAq","2021-11-05 01:29:58","2021-11-05 01:37:02","2021-11-05 01:37:02","","1712","phev","hev, phev, bev","not_sure","3","Gasoline","","street, driveway, SFH","","2","definitelyNot","definitelyNot","1954","female","","white","","degree_bs","retired","detached","","own","","4","very_conservative","","no","Wouldn't you like to know what your respondents think about electric vehicles?  They are bad for the environment (batteries can't be recycled and mining for battery materials is destructive). There is a lack of  the infrastructure necessary to recharge them. Recharging them takes too long. They take too much electricity to recharge. They don't work for the long distances that rural drivers have to drive. No one except for rich people will be able to afford them."
"vnBMvs8d8s6CqRZCiyEi_g5cfamprCdKtgEtGZrIvZj3CFJ2OrC7BQfvRyR3mCmm","2021-11-05 01:33:12","2021-11-05 01:37:18","2021-11-05 01:37:18","","7198","hev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","probablyNot","1952","female","","white","","degree_associate","retired","detached","","own","","2","moderate","","no","Nothing.  The survey was well written and easy to understand"
"tIqbJC4XdPv0CsA4o6tNAsRzInuAKdzby73WgzQvxzrmlNW0WMQWcWUroJa0-Ww9","2021-11-05 01:34:23","2021-11-05 01:36:07","2021-11-05 01:36:07","","5443","hev, phev","hev, phev, bev","1000","1","Gasoline","","driveway","","2","maybe","maybe","1978","male","","white","","hs","not_employed_yes_looking","mobile","","own","","2","very_liberal","","no","enjoyed it"
"HRX2_GF46B-9sXJ8tC3i6N0IRKvmWRtzCAILr4k6d4flv8m8yt_74aKP8ppwy4Vd","2021-11-05 01:34:38","2021-11-05 01:36:36","2021-11-05 01:36:36","","6110","","","not_sure","2","Gasoline","","driveway, SFH","","3","maybe","maybe","1951","female","","white","","degree_associate","retired","detached","","own","","1","conservative","","no","no"
"NB8XyCbjSV3S7ZjemBuI3P7DgqJ2ZzXBdEdeNhDu-kDHPWxOy2qDLxl_yi1TAXiZ","2021-11-05 01:52:00","2021-11-05 01:55:35","2021-11-05 01:55:35","","5979","hev, phev","hev, phev","not_sure","1","Gasoline","","SFH","","2","definitelyYes","maybe","1950","female","","white","","degree_associate","retired","townhome","","own","","1","liberal","","no","Very relevant survey to me!"
"vdqfJxGWjVWM5zcyUcQNhe7e14zh_FN8eTU30jCJdQ2t0bwY_aBo39rIX2pYJc6V","2021-11-05 01:57:54","2021-11-05 02:00:59","2021-11-05 02:00:59","","6277","hev","hev, phev, bev","not_sure","0","","","driveway, SFH, shared_lot","","3","maybe","maybe","1977","male","","white","","hs","not_employed_yes_looking","detached","","own","","1","very_liberal","","yes","Good survey i didn't not like it :)"
"TbJuXiYwZdNdZNrW3Yjv3T8xWXWvXhtDZdmj9PPlyEJKMnARqTxjfLVUhcEfoSle","2021-11-05 02:36:33","2021-11-05 02:39:02","2021-11-05 02:39:02","","5171","hev","phev","not_sure","1","Gasoline","","SFH","","3","maybe","maybe","1956","female","","white","","degree_associate","employed_under40","detached","","own","","1","moderate","","no",""
"rENa0bH_UUQk8k_TzLTqVId00BCqUk0Bpc44TyuT6fVrFyfOExhLITbo2zfH6N1j","2021-11-05 02:54:24","2021-11-05 02:56:28","2021-11-05 02:56:28","","2240","hev","phev, bev","not_sure","2","Gasoline","","SFH","","1","maybe","probablyNot","1954","male","","black, white","","degree_bs","retired","detached","","own","","2","moderate","","no",""
"x1ozlHF0hHZ7NYk6cgCLRNvoQpD9zrqxSkAu-eskU-iDgIpnJduPLZEcFYX4HTyc","2021-11-05 03:02:43","2021-11-05 03:04:48","2021-11-05 03:04:48","","5128","phev","phev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1948","female","","white","","hs","retired","detached","","own","","1","liberal","","no","No it was great."
"q6tWR7BSVL49hft1tf2uy1OswU5OuCijW-QQgSCjM9XaFqI13nRcNbklyZMFBHek","2021-11-05 03:10:13","2021-11-05 03:14:12","2021-11-05 03:14:12","","5911","hev","hev, phev, bev","not_sure","1","Gasoline","","shared_lot","","3","maybe","definitelyNot","1957","female","","white","","hs","disabled","apartment","","rent","","3","moderate","","no",""
"vhjEOylzfEZXiSreqSaDm0ZmuyykcZ5HP4kjAPdrtX8jVlQ5BHzkDC3jN3u15CF4","2021-11-05 03:28:54","2021-11-05 03:30:59","2021-11-05 03:30:59","","8120","hev, phev","phev, bev","not_sure","5","Gasoline","","street, driveway, SFH","","2","maybe","definitelyNot","1962","male","","white","","degree_phd","disabled","detached","","own","","2","very_conservative","","no",""
"0QlymCk398r5tc5qbXQDLO1KTSPc782tEVRJ9siHBzIYsk31QBljq9Tv4Hm4t6WB","2021-11-05 03:31:08","2021-11-05 03:32:26","2021-11-05 03:32:26","","548","hev","hev, phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","3","maybe","maybe","1993","female","","white, hispanic","","degree_associate","student","detached","","rent","","4","moderate","","no",""
"n7F2O83pcdMlyKJ02wFy4GnJ-Sy1JhG7yZow72X7jxoecsBo4MQ4foC8RoyxRHVk","2021-11-05 03:45:31","2021-11-05 03:47:47","2021-11-05 03:47:47","","8393","hev","phev","not_sure","1","Gasoline","","driveway","","3","definitelyNot","definitelyNot","1965","female","","black","","degree_bs","retired","detached","","rent","","2","conservative","","no",""
"e1DA7o88bz-B7d9lE0bEY5rHxeNIkb8hHmCg2YEo6SpNR1TIFcDGVqIpKkYB0eiG","2021-11-05 03:47:31","2021-11-05 03:48:44","2021-11-05 03:48:44","","1350","hev, phev","phev, bev","not_sure","0","","","street","","2","maybe","maybe","1981","female","","white","","vocational","disabled","apartment","","rent","","1","conservative","","no",""
"qP3f-VJxua1yyIHwN-9vV5Jmp7p8nDhmGfLZWsl8_xP7K9u6Cu6hKlsialSm0D9s","2021-11-05 03:49:47","2021-11-05 03:52:10","2021-11-05 03:52:10","","1753","hev","phev","not_sure","3","Gasoline","","street","","2","maybe","maybe","1969","female","","pacific","","degree_associate","employed_under40","detached","","rent","","3","conservative","","no","Great but need more info "
"nqUHZi8eDCV4z2CPmzAHOL1J9K6or4ePQZX3S9Nt4eS6IJ8kKB3qU48K1p1NBKJX","2021-11-05 04:00:31","2021-11-05 04:03:43","2021-11-05 04:03:43","","2633","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1956","female","","white","","hs","retired","detached","","rent","","4","conservative","","no","none"
"IXxZxeDUEhM6pxLlYYRULKZQb2mbdx7VbL52gb6SLehZLPx3utMARLIlTzAWb9du","2021-11-05 04:06:32","2021-11-05 04:09:33","2021-11-05 04:09:33","","424","bev","bev","1000","1","Gasoline","","SFH","","3","probablyYes","probablyYes","1984","male","","white","","hs","employed_under40","detached","","own","","1","very_liberal","","no",""
"ifRL4qLIYM_87EJn3bgc18RWFbviLVIlGp6k-cF3NVHUB035yo0XlE4JAHs2ch0C","2021-11-05 04:23:43","2021-11-05 04:24:34","2021-11-05 04:24:34","","7725","hev, phev","hev, phev","5000","2","","","street, driveway, SFH, shared_garage, shared_lot","","1","definitelyYes","definitelyYes","1998","male","","black","","college_some","not_employed_yes_looking","townhome","","own","","5 or more","very_liberal","","no","Everything is really good about it"
"Qa4UuEQiFR2UN-bG6g9dg2oIxf8_mIFVHcEOHVZOJsWjCdm_0nqr_REuIP_K9v-q","2021-11-05 04:31:00","2021-11-05 04:32:50","2021-11-05 04:32:50","","5155","hev","phev","not_sure","3","Gasoline","","shared_lot","","2","maybe","maybe","1969","female","","white","","degree_associate","disabled","townhome","","rent","","2","conservative","","no",""
"K2P0tdZw5UcwSr0CYiDht2dMTrRHyAsUvyiQk8ewCDHRAkRsqT6CPLVDtJKiAqug","2021-11-05 04:50:49","2021-11-05 04:52:14","2021-11-05 04:52:14","","1103","hev","hev","5000","1","Gasoline","","driveway","","1","definitelyNot","definitelyNot","1982","female","","white","","hs","student","detached","","rent","","3","moderate","","yes",""
"MFM25XWZoDWmor-jgDi_1TUFTeH8iutxxl7-zKIpYUmicac1BhUjepk-evtq0aoq","2021-11-05 05:14:33","2021-11-05 05:16:45","2021-11-05 05:16:45","","2592","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","street","","2","maybe","maybe","1980","female","","white","","college_some","not_employed_not_looking","detached","","rent","","5 or more","moderate","","no",""
"S4ZsHlJtQRn7ppb84ZvaLTUThMky04Vkzj1VqW9ysHJGGGGkjvWTj-t5_FFIuNKG","2021-11-05 05:17:21","2021-11-05 05:18:34","2021-11-05 05:18:34","","423","hev","phev","2500","2","Hybrid","","driveway","","2","probablyNot","definitelyNot","2001","female","","asian","","degree_ms","employed_over40","mobile","","rent","","2","very_conservative","","no",""
"PyxHe5zcjbfwy1rc8ms-8GoP3vzMpJYooYycQAETmkCdnvwvtapbSY_VTaBXoO94","2021-11-05 05:18:46","2021-11-05 05:19:46","2021-11-05 05:19:46","","2144","hev, phev, bev","hev, phev","2500","2","Hybrid","","driveway","","1","definitelyYes","definitelyYes","2000","female","","white","","hs","employed_under40","mobile","","own","","3","conservative","","yes","Czgshjzjjzjzjhxbzvhaxbwyzbwyzba"
"xJu5LHSWlZtl6LdhNYugvwCZYxDp-MTQCdw1nk1tH49H7Bk0K7w3HRfw1hFv0XlX","2021-11-05 05:28:24","2021-11-05 05:30:51","2021-11-05 05:30:51","","6520","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1953","female","","white","","hs","employed_under40","detached","","own","","5 or more","conservative","","no","None"
"nFvsL7YAaXJTuvMITPNJppk_Q43AEmLwJhOxkshhIyNPXqxO0Bm0JzS55GlGwuGm","2021-11-05 06:25:12","2021-11-05 06:29:19","2021-11-05 06:29:19","","5929","hev, phev","phev, bev","5000","1","Gasoline","","SFH","","2","definitelyYes","probablyYes","1943","male","","white","","college_some","retired","detached","","own","","2","moderate","","no","It was easy to take "
"jp8MHYnx4nWD8TEgSNp0XgyZIpnWA6z4th4s5ED6NCtEqUF5dWunPVl-dQwP40pq","2021-11-05 06:50:37","2021-11-05 06:52:40","2021-11-05 06:52:40","","3446","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","3","maybe","probablyYes","1985","female","","white","","no_hs","not_employed_not_looking","detached","","rent","","2","moderate","","no",""
"Y6kXYjb7WlmrLJH9smwuOKMp1RQ5UjtgJnxEwDqJ0eWo3nTN8-piMtDsjD5DoOgk","2021-11-05 07:17:02","2021-11-05 07:19:03","2021-11-05 07:19:04","","4368","hev","hev, phev, bev","1000","1","Gasoline","","driveway","","3","probablyYes","probablyYes","1991","male","","black","","college_some","not_employed_yes_looking","detached","","rent","","3","liberal","","no","Thank you for the survey"
"6iA85FeLb_GQ-aWxMgJq2YvMOue2jdeeszZXXGUGDQJ5ik4IAkQXbcMOH5EbEfjz","2021-11-05 07:17:18","2021-11-05 07:38:13","2021-11-05 07:38:13","","5890","hev, phev","phev","not_sure","1","Gasoline","","shared_lot","","3","maybe","maybe","1978","female","","white","","hs","employed_under40","apartment","","rent","","3","moderate","","yes",""
