session,id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,36,6,2,1,750,taxCredit,7500,1,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,36,6,3,0,750,taxDeduction,1500,1,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,36,6,4,0,750,rebate,4000,1,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,37,7,1,0,750,salesTax,6000,0.75,tax_filing,6,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,37,7,2,0,750,taxCredit,5500,0.75,tax_filing,6,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,37,7,3,0,750,taxDeduction,7500,0.75,tax_filing,6,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,37,7,4,1,750,rebate,8000,0.75,tax_filing,6,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,38,8,1,0,750,salesTax,2000,1,immediate,0,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,38,8,2,1,750,taxCredit,2000,1,immediate,0,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,38,8,3,0,750,taxDeduction,1500,1,immediate,0,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,38,8,4,0,750,rebate,1500,1,immediate,0,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,39,9,1,0,750,salesTax,5000,1,immediate,6,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,39,9,2,0,750,taxCredit,4000,1,immediate,6,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,39,9,3,0,750,taxDeduction,2000,1,immediate,6,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,39,9,4,1,750,rebate,6000,1,immediate,6,oem
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,40,10,1,0,750,salesTax,6500,0.5,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,40,10,2,0,750,taxCredit,1000,0.5,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,40,10,3,1,750,taxDeduction,6500,0.5,tax_filing,2,dealer
jPM3gKerh7iyl0L6oiJm0ZtpmdbVfmDWQtIt8gZBpwZUkpOWd0Z-TisrK5yN14BS,4,119,40,10,4,0,750,rebate,2500,0.5,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,41,1,1,0,1875,salesTax,4500,0.5,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,41,1,2,0,1875,taxCredit,6000,0.5,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,41,1,3,0,1875,taxDeduction,5500,0.5,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,41,1,4,1,1875,rebate,6500,0.5,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,42,2,1,0,1875,salesTax,1000,1,immediate,6,government
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,42,2,2,0,1875,taxCredit,1000,1,immediate,6,government
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,42,2,3,0,1875,taxDeduction,1000,1,immediate,6,government
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,42,2,4,1,1875,rebate,1500,1,immediate,6,government
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,43,3,1,0,1875,salesTax,5000,1,immediate,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,43,3,2,0,1875,taxCredit,5000,1,immediate,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,43,3,3,1,1875,taxDeduction,8000,1,immediate,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,43,3,4,0,1875,rebate,3000,1,immediate,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,44,4,1,0,1875,salesTax,8000,0.5,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,44,4,2,0,1875,taxCredit,2500,0.5,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,44,4,3,0,1875,taxDeduction,5000,0.5,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,44,4,4,1,1875,rebate,7000,0.5,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,45,5,1,0,1875,salesTax,1500,1,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,45,5,2,0,1875,taxCredit,1000,1,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,45,5,3,0,1875,taxDeduction,1500,1,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,45,5,4,1,1875,rebate,2000,1,tax_filing,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,46,6,1,0,1875,salesTax,7000,0.5,immediate,2,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,46,6,2,0,1875,taxCredit,2000,0.5,immediate,2,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,46,6,3,0,1875,taxDeduction,5000,0.5,immediate,2,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,46,6,4,1,1875,rebate,5000,0.5,immediate,2,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,47,7,1,0,1875,salesTax,7500,1,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,47,7,2,1,1875,taxCredit,6000,1,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,47,7,3,0,1875,taxDeduction,4500,1,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,47,7,4,0,1875,rebate,3000,1,tax_filing,2,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,48,8,1,0,1875,salesTax,1500,1,immediate,6,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,48,8,2,0,1875,taxCredit,2000,1,immediate,6,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,48,8,3,1,1875,taxDeduction,2000,1,immediate,6,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,48,8,4,0,1875,rebate,1500,1,immediate,6,dealer
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,49,9,1,0,1875,salesTax,7000,0.5,immediate,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,49,9,2,0,1875,taxCredit,6500,0.5,immediate,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,49,9,3,0,1875,taxDeduction,7500,0.5,immediate,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,49,9,4,1,1875,rebate,6000,0.5,immediate,6,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,50,10,1,0,1875,salesTax,1500,0.5,tax_filing,0,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,50,10,2,0,1875,taxCredit,3500,0.5,tax_filing,0,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,50,10,3,1,1875,taxDeduction,7500,0.5,tax_filing,0,oem
mNsGcuN33ZHiqE-FCcDaRwxmzmFb6F4pok5-rZNt_iiS2d3bsk4q7pLy9spL1AWa,5,126,50,10,4,0,1875,rebate,5500,0.5,tax_filing,0,oem
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,51,1,1,0,1875,salesTax,3500,1,immediate,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,51,1,2,0,1875,taxCredit,4000,1,immediate,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,51,1,3,0,1875,taxDeduction,5000,1,immediate,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,51,1,4,1,1875,rebate,5000,1,immediate,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,52,2,1,1,1875,salesTax,1000,1,immediate,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,52,2,2,0,1875,taxCredit,1000,1,immediate,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,52,2,3,0,1875,taxDeduction,2000,1,immediate,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,52,2,4,0,1875,rebate,1000,1,immediate,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,53,3,1,0,1875,salesTax,8000,0.75,tax_filing,6,oem
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,53,3,2,0,1875,taxCredit,8000,0.75,tax_filing,6,oem
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,53,3,3,0,1875,taxDeduction,6500,0.75,tax_filing,6,oem
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,53,3,4,1,1875,rebate,2000,0.75,tax_filing,6,oem
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,54,4,1,0,1875,salesTax,4000,0.75,immediate,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,54,4,2,0,1875,taxCredit,7000,0.75,immediate,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,54,4,3,0,1875,taxDeduction,4000,0.75,immediate,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,54,4,4,1,1875,rebate,7000,0.75,immediate,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,55,5,1,0,1875,salesTax,1000,1,tax_filing,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,55,5,2,0,1875,taxCredit,1500,1,tax_filing,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,55,5,3,0,1875,taxDeduction,1500,1,tax_filing,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,55,5,4,1,1875,rebate,2000,1,tax_filing,2,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,56,6,1,0,1875,salesTax,3000,1,tax_filing,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,56,6,2,0,1875,taxCredit,7000,1,tax_filing,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,56,6,3,0,1875,taxDeduction,6000,1,tax_filing,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,56,6,4,1,1875,rebate,4000,1,tax_filing,2,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,57,7,1,0,1875,salesTax,6000,0.75,immediate,6,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,57,7,2,0,1875,taxCredit,8000,0.75,immediate,6,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,57,7,3,0,1875,taxDeduction,3000,0.75,immediate,6,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,57,7,4,1,1875,rebate,5500,0.75,immediate,6,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,58,8,1,0,1875,salesTax,1500,1,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,58,8,2,0,1875,taxCredit,1000,1,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,58,8,3,0,1875,taxDeduction,2000,1,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,58,8,4,1,1875,rebate,2000,1,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,59,9,1,0,1875,salesTax,2500,1,immediate,0,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,59,9,2,0,1875,taxCredit,6000,1,immediate,0,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,59,9,3,0,1875,taxDeduction,3000,1,immediate,0,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,59,9,4,1,1875,rebate,3000,1,immediate,0,government
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,60,10,1,0,1875,salesTax,5500,0.5,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,60,10,2,0,1875,taxCredit,8000,0.5,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,60,10,3,0,1875,taxDeduction,8000,0.5,tax_filing,0,dealer
e_A0xvGtoaE6vTp_GxdFqREE5J7vZsm4u85o_vvk5_LpWLGkzXhpIT2Ni7irSoD-,6,136,60,10,4,1,1875,rebate,5000,0.5,tax_filing,0,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,61,1,1,0,2250,salesTax,2500,1,tax_filing,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,61,1,2,0,2250,taxCredit,3000,1,tax_filing,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,61,1,3,0,2250,taxDeduction,5500,1,tax_filing,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,61,1,4,1,2250,rebate,4000,1,tax_filing,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,62,2,1,1,2250,salesTax,1500,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,62,2,2,0,2250,taxCredit,1500,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,62,2,3,0,2250,taxDeduction,2000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,62,2,4,0,2250,rebate,2000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,63,3,1,0,2250,salesTax,5000,0.75,immediate,2,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,63,3,2,1,2250,taxCredit,4000,0.75,immediate,2,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,63,3,3,0,2250,taxDeduction,4500,0.75,immediate,2,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,63,3,4,0,2250,rebate,5000,0.75,immediate,2,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,64,4,1,0,2250,salesTax,8000,0.75,immediate,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,64,4,2,1,2250,taxCredit,7500,0.75,immediate,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,64,4,3,0,2250,taxDeduction,5000,0.75,immediate,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,64,4,4,0,2250,rebate,5000,0.75,immediate,6,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,65,5,1,0,2250,salesTax,1000,1,tax_filing,0,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,65,5,2,0,2250,taxCredit,1500,1,tax_filing,0,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,65,5,3,0,2250,taxDeduction,1500,1,tax_filing,0,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,65,5,4,1,2250,rebate,2000,1,tax_filing,0,dealer
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,66,6,1,0,2250,salesTax,4500,0.75,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,66,6,2,1,2250,taxCredit,6000,0.75,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,66,6,3,0,2250,taxDeduction,6500,0.75,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,66,6,4,0,2250,rebate,3500,0.75,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,67,7,1,0,2250,salesTax,7000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,67,7,2,0,2250,taxCredit,3000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,67,7,3,0,2250,taxDeduction,8000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,67,7,4,1,2250,rebate,5000,1,immediate,6,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,68,8,1,0,2250,salesTax,1000,1,immediate,0,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,68,8,2,0,2250,taxCredit,1000,1,immediate,0,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,68,8,3,0,2250,taxDeduction,1000,1,immediate,0,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,68,8,4,1,2250,rebate,1000,1,immediate,0,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,69,9,1,0,2250,salesTax,5000,0.5,tax_filing,2,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,69,9,2,0,2250,taxCredit,3000,0.5,tax_filing,2,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,69,9,3,0,2250,taxDeduction,7000,0.5,tax_filing,2,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,69,9,4,1,2250,rebate,6000,0.5,tax_filing,2,government
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,70,10,1,0,2250,salesTax,6000,0.75,immediate,6,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,70,10,2,1,2250,taxCredit,7500,0.75,immediate,6,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,70,10,3,0,2250,taxDeduction,7000,0.75,immediate,6,oem
tZ45jPkAVGHUpU5ERsTGi7JCRHyy9Xa3aYNw5srJOh6iWPuhIGoO9T1c463IGHoW,7,208,70,10,4,0,2250,rebate,2500,0.75,immediate,6,oem
i007BqoaZPaKUT5ADyUhabVluweF0FCG7q9XeMndY777wva_4aQuksSSMeyxqALr,8,223,71,1,1,0,1875,salesTax,6500,0.5,immediate,0,government
